exchange,stock_symbol,date,dividends
AMEX,NEA,2008-11-12,0.059
AMEX,NEA,2008-10-10,0.059
AMEX,NEA,2008-09-11,0.059
AMEX,NEA,2008-08-13,0.059
AMEX,NEA,2008-07-11,0.059
AMEX,NEA,2008-06-11,0.059
AMEX,NEA,2008-05-13,0.059
AMEX,NEA,2008-04-11,0.059
AMEX,NEA,2008-03-12,0.059
AMEX,NEA,2008-02-13,0.059
AMEX,NEA,2008-01-11,0.059
AMEX,NEA,2007-12-12,0.059
AMEX,NEA,2007-11-13,0.059
AMEX,NEA,2007-10-11,0.059
AMEX,NEA,2007-09-12,0.059
AMEX,NEA,2007-08-13,0.059
AMEX,NEA,2007-07-11,0.059
AMEX,NEA,2007-06-13,0.059
AMEX,NEA,2007-05-11,0.059
AMEX,NEA,2007-04-11,0.059
AMEX,NEA,2007-03-13,0.059
AMEX,NEA,2007-02-13,0.059
AMEX,NEA,2007-01-10,0.059
AMEX,NEA,2006-12-13,0.059
AMEX,NEA,2006-11-13,0.059
AMEX,NEA,2006-10-11,0.059
AMEX,NEA,2006-09-13,0.059
AMEX,NEA,2006-08-11,0.062
AMEX,NEA,2006-07-12,0.062
AMEX,NEA,2006-06-13,0.062
AMEX,NEA,2006-05-11,0.062
AMEX,NEA,2006-04-11,0.062
AMEX,NEA,2006-03-13,0.062
AMEX,NEA,2006-02-13,0.062
AMEX,NEA,2006-01-11,0.062
AMEX,NEA,2005-12-13,0.062
AMEX,NEA,2005-11-10,0.062
AMEX,NEA,2005-10-12,0.062
AMEX,NEA,2005-09-13,0.062
AMEX,NEA,2005-08-11,0.065
AMEX,NEA,2005-07-13,0.065
AMEX,NEA,2005-06-13,0.065
AMEX,NEA,2005-05-11,0.069
AMEX,NEA,2005-04-13,0.069
AMEX,NEA,2005-03-11,0.069
AMEX,NEA,2005-02-11,0.072
AMEX,NEA,2005-01-12,0.072
AMEX,NEA,2004-12-13,0.081
AMEX,NEA,2004-11-10,0.075
AMEX,NEA,2004-10-13,0.075
AMEX,NEA,2004-09-13,0.075
AMEX,NEA,2004-08-11,0.078
AMEX,NEA,2004-07-13,0.078
AMEX,NEA,2004-06-14,0.078
AMEX,NEA,2004-05-12,0.078
AMEX,NEA,2004-04-13,0.078
AMEX,NEA,2004-03-11,0.078
AMEX,NEA,2004-02-11,0.078
AMEX,NEA,2004-01-13,0.078
AMEX,NEA,2003-12-11,0.083
AMEX,NEA,2003-11-12,0.078
AMEX,NEA,2003-10-10,0.078
AMEX,NEA,2003-09-11,0.078
AMEX,NEA,2003-08-13,0.078
AMEX,NEA,2003-07-11,0.078
AMEX,NEA,2003-06-11,0.078
AMEX,NEA,2003-05-13,0.078
AMEX,NEA,2003-04-11,0.078
AMEX,NEA,2003-03-12,0.078
AMEX,NGB,2010-01-13,0.064
AMEX,NGB,2009-12-11,0.064
AMEX,NGB,2009-11-10,0.064
AMEX,NGB,2009-10-13,0.064
AMEX,NGB,2009-09-11,0.064
AMEX,NGB,2009-08-12,0.062
AMEX,NGB,2009-07-13,0.062
AMEX,NGB,2009-06-11,0.062
AMEX,NGB,2009-05-13,0.062
AMEX,NGB,2009-04-13,0.058
AMEX,NGB,2009-03-11,0.058
AMEX,NGB,2009-02-11,0.058
AMEX,NGB,2009-01-13,0.058
AMEX,NGB,2008-12-11,0.071
AMEX,NGB,2008-11-12,0.058
AMEX,NGB,2008-10-10,0.058
AMEX,NGB,2008-09-11,0.058
AMEX,NGB,2008-08-13,0.057
AMEX,NGB,2008-07-11,0.057
AMEX,NGB,2008-06-11,0.057
AMEX,NGB,2008-05-13,0.057
AMEX,NGB,2008-04-11,0.057
AMEX,NGB,2008-03-12,0.057
AMEX,NGB,2008-02-13,0.057
AMEX,NGB,2008-01-11,0.057
AMEX,NGB,2007-12-12,0.161
AMEX,NGB,2007-11-13,0.057
AMEX,NGB,2007-10-11,0.057
AMEX,NGB,2007-09-12,0.06
AMEX,NGB,2007-08-13,0.06
AMEX,NGB,2007-07-11,0.06
AMEX,NGB,2007-06-13,0.06
AMEX,NGB,2007-05-11,0.063
AMEX,NGB,2007-04-11,0.063
AMEX,NGB,2007-03-13,0.063
AMEX,NGB,2007-02-13,0.066
AMEX,NGB,2007-01-10,0.066
AMEX,NGB,2006-12-13,0.066
AMEX,NGB,2006-11-13,0.066
AMEX,NGB,2006-10-11,0.066
AMEX,NGB,2006-09-13,0.066
AMEX,NGB,2006-08-11,0.069
AMEX,NGB,2006-07-12,0.069
AMEX,NGB,2006-06-13,0.069
AMEX,NGB,2006-05-11,0.072
AMEX,NGB,2006-04-11,0.072
AMEX,NGB,2006-03-13,0.072
AMEX,NGB,2006-02-13,0.072
AMEX,NGB,2006-01-11,0.072
AMEX,NGB,2005-12-13,0.072
AMEX,NGB,2005-11-10,0.072
AMEX,NGB,2005-10-12,0.072
AMEX,NGB,2005-09-13,0.072
AMEX,NGB,2005-08-11,0.076
AMEX,NGB,2005-07-13,0.076
AMEX,NGB,2005-06-13,0.076
AMEX,NGB,2005-05-11,0.076
AMEX,NGB,2005-04-13,0.076
AMEX,NGB,2005-03-11,0.076
AMEX,NGB,2005-02-11,0.079
AMEX,NGB,2005-01-12,0.079
AMEX,NGB,2004-12-13,0.079
AMEX,NGB,2004-11-10,0.079
AMEX,NGB,2004-10-13,0.079
AMEX,NGB,2004-09-13,0.079
AMEX,NGB,2004-08-11,0.079
AMEX,NGB,2004-07-13,0.079
AMEX,NGB,2004-06-14,0.079
AMEX,NGB,2004-05-12,0.079
AMEX,NGB,2004-04-13,0.079
AMEX,NGB,2004-03-11,0.079
AMEX,NGB,2004-02-11,0.079
AMEX,NGB,2004-01-13,0.079
AMEX,NGB,2003-12-11,0.079
AMEX,NGB,2003-11-12,0.079
AMEX,NGB,2003-10-10,0.078
AMEX,NGB,2003-09-11,0.078
AMEX,NGB,2003-08-13,0.075
AMEX,NGB,2003-07-11,0.075
AMEX,NGB,2003-06-11,0.075
AMEX,NGB,2003-05-13,0.074
AMEX,NGB,2003-04-11,0.075
AMEX,NGB,2003-03-12,0.075
AMEX,NGB,2003-02-12,0.072
AMEX,NGB,2003-01-13,0.072
AMEX,NGB,2002-12-11,0.072
AMEX,NGB,2002-11-13,0.071
AMEX,NGB,2002-10-10,0.071
AMEX,NGB,2002-09-11,0.071
AMEX,NGB,2002-08-13,0.07
AMEX,NGB,2002-07-11,0.071
AMEX,NGB,2002-06-12,0.071
AMEX,NGB,2002-05-13,0.07
AMEX,NGB,2002-04-11,0.071
AMEX,NGB,2002-03-13,0.071
AMEX,NGB,2002-02-13,0.071
AMEX,NGB,2002-01-11,0.071
AMEX,NGB,2001-12-12,0.071
AMEX,NGB,2001-11-13,0.071
AMEX,NGB,2001-10-11,0.071
AMEX,NGB,2001-08-13,0.071
AMEX,NGB,2001-07-11,0.071
AMEX,NGB,2001-06-13,0.071
AMEX,NGB,2001-05-11,0.071
AMEX,NGB,2001-04-10,0.071
AMEX,NGB,2001-03-21,0.071
AMEX,NCU,2010-01-13,0.067
AMEX,NCU,2009-12-11,0.067
AMEX,NCU,2009-11-10,0.062
AMEX,NCU,2009-10-13,0.062
AMEX,NCU,2009-09-11,0.062
AMEX,NCU,2009-08-12,0.057
AMEX,NCU,2009-07-13,0.057
AMEX,NCU,2009-06-11,0.057
AMEX,NCU,2009-05-13,0.057
AMEX,NCU,2009-04-13,0.056
AMEX,NCU,2009-03-11,0.056
AMEX,NCU,2009-02-11,0.056
AMEX,NCU,2009-01-13,0.056
AMEX,NCU,2008-12-11,0.062
AMEX,NCU,2008-11-12,0.056
AMEX,NCU,2008-10-10,0.056
AMEX,NCU,2008-09-11,0.056
AMEX,NCU,2008-08-13,0.054
AMEX,NCU,2008-07-11,0.054
AMEX,NCU,2008-06-11,0.054
AMEX,NCU,2008-05-13,0.054
AMEX,NCU,2008-04-11,0.054
AMEX,NCU,2008-03-12,0.054
AMEX,NCU,2008-02-13,0.054
AMEX,NCU,2008-01-11,0.054
AMEX,NCU,2007-12-12,0.054
AMEX,NCU,2007-11-13,0.054
AMEX,NCU,2007-10-11,0.054
AMEX,NCU,2007-09-12,0.054
AMEX,NCU,2007-08-13,0.054
AMEX,NCU,2007-07-11,0.054
AMEX,NCU,2007-06-13,0.054
AMEX,NCU,2007-05-11,0.057
AMEX,NCU,2007-04-11,0.057
AMEX,NCU,2007-03-13,0.057
AMEX,NCU,2007-02-13,0.057
AMEX,NCU,2007-01-10,0.057
AMEX,NCU,2006-12-13,0.087
AMEX,NCU,2006-11-13,0.057
AMEX,NCU,2006-10-11,0.057
AMEX,NCU,2006-09-13,0.057
AMEX,NCU,2006-08-11,0.06
AMEX,NCU,2006-07-12,0.06
AMEX,NCU,2006-06-13,0.06
AMEX,NCU,2006-05-11,0.064
AMEX,NCU,2006-04-11,0.064
AMEX,NCU,2006-03-13,0.064
AMEX,NCU,2006-02-13,0.067
AMEX,NCU,2006-01-11,0.067
AMEX,NCU,2005-12-13,0.079
AMEX,NCU,2005-11-10,0.067
AMEX,NCU,2005-10-12,0.067
AMEX,NCU,2005-09-13,0.067
AMEX,NCU,2005-08-11,0.07
AMEX,NCU,2005-07-13,0.07
AMEX,NCU,2005-06-13,0.07
AMEX,NCU,2005-05-11,0.07
AMEX,NCU,2005-04-13,0.07
AMEX,NCU,2005-03-11,0.07
AMEX,NCU,2005-02-11,0.073
AMEX,NCU,2005-01-12,0.073
AMEX,NCU,2004-12-13,0.073
AMEX,NCU,2004-11-10,0.073
AMEX,NCU,2004-10-13,0.073
AMEX,NCU,2004-09-13,0.073
AMEX,NCU,2004-08-11,0.073
AMEX,NCU,2004-07-13,0.073
AMEX,NCU,2004-06-14,0.073
AMEX,NCU,2004-05-12,0.073
AMEX,NCU,2004-04-13,0.073
AMEX,NCU,2004-03-11,0.073
AMEX,NCU,2004-02-11,0.073
AMEX,NCU,2004-01-13,0.073
AMEX,NCU,2003-12-11,0.073
AMEX,NCU,2003-11-12,0.073
AMEX,NCU,2003-10-10,0.073
AMEX,NCU,2003-09-11,0.073
AMEX,NCU,2003-08-13,0.073
AMEX,NCU,2003-07-11,0.073
AMEX,NCU,2003-06-11,0.073
AMEX,NCU,2003-05-13,0.073
AMEX,NCU,2003-04-11,0.073
AMEX,NCU,2003-03-12,0.073
AMEX,NCU,2003-02-12,0.072
AMEX,NCU,2003-01-13,0.072
AMEX,NCU,2002-12-11,0.078
AMEX,NCU,2002-11-13,0.072
AMEX,NCU,2002-10-10,0.072
AMEX,NCU,2002-09-11,0.072
AMEX,NCU,2002-08-13,0.071
AMEX,NCU,2002-07-11,0.071
AMEX,NCU,2002-06-12,0.071
AMEX,NCU,2002-05-13,0.068
AMEX,NCU,2002-04-11,0.069
AMEX,NCU,2002-03-13,0.069
AMEX,NCU,2002-02-13,0.068
AMEX,NCU,2002-01-11,0.068
AMEX,NCU,2001-12-12,0.068
AMEX,NCU,2001-11-13,0.066
AMEX,NCU,2001-10-11,0.066
AMEX,NCU,2001-08-13,0.065
AMEX,NCU,2001-07-11,0.065
AMEX,NCU,2001-06-13,0.065
AMEX,NCU,2001-05-11,0.064
AMEX,NCU,2001-04-10,0.064
AMEX,NCU,2001-03-13,0.064
AMEX,NCU,2001-02-13,0.064
AMEX,NCU,2001-01-10,0.064
AMEX,NCU,2000-12-13,0.064
AMEX,NCU,2000-11-13,0.064
AMEX,NCU,2000-10-11,0.064
AMEX,NCU,2000-09-13,0.064
AMEX,NCU,2000-08-11,0.064
AMEX,NCU,2000-07-12,0.064
AMEX,NCU,2000-06-13,0.064
AMEX,NCU,2000-05-11,0.067
AMEX,NCU,2000-04-12,0.067
AMEX,NCU,2000-03-13,0.067
AMEX,NCU,2000-02-11,0.067
AMEX,NCU,2000-01-12,0.067
AMEX,NCU,1999-12-13,0.067
AMEX,NCU,1999-11-10,0.066
AMEX,NCU,1999-10-13,0.066
AMEX,NCU,1999-09-13,0.066
AMEX,NCU,1999-08-11,0.066
AMEX,NCU,1999-07-13,0.066
AMEX,NCU,1999-06-11,0.066
AMEX,NCU,1999-05-12,0.066
AMEX,NCU,1999-04-13,0.063
AMEX,NCU,1999-03-11,0.063
AMEX,NCU,1999-02-10,0.063
AMEX,NCU,1999-01-13,0.063
AMEX,NCU,1998-12-11,0.063
AMEX,NCU,1998-11-10,0.063
AMEX,NCU,1998-10-13,0.062
AMEX,NCU,1998-09-11,0.062
AMEX,NCU,1998-08-12,0.062
AMEX,NCU,1998-07-13,0.062
AMEX,NCU,1998-06-11,0.062
AMEX,NCU,1998-05-13,0.062
AMEX,NCU,1998-04-13,0.062
AMEX,NCU,1998-03-11,0.062
AMEX,NCU,1998-02-11,0.062
AMEX,NCU,1998-01-13,0.062
AMEX,NCU,1997-12-11,0.062
AMEX,NCU,1997-11-12,0.062
AMEX,NCU,1997-10-10,0.062
AMEX,NCU,1997-09-11,0.062
AMEX,NCU,1997-08-13,0.062
AMEX,NCU,1997-07-11,0.062
AMEX,NCU,1997-06-11,0.062
AMEX,NCU,1997-05-13,0.062
AMEX,NCU,1997-04-11,0.062
AMEX,NCU,1997-03-12,0.062
AMEX,NCU,1997-02-12,0.062
AMEX,NCU,1997-01-13,0.062
AMEX,NCU,1996-12-11,0.062
AMEX,NCU,1996-11-13,0.062
AMEX,NCU,1996-10-10,0.062
AMEX,NCU,1996-09-11,0.062
AMEX,NCU,1996-08-13,0.062
AMEX,NCU,1996-07-11,0.062
AMEX,NCU,1996-06-12,0.062
AMEX,NCU,1996-05-13,0.062
AMEX,NCU,1996-04-11,0.062
AMEX,NCU,1996-03-13,0.062
AMEX,NCU,1996-02-13,0.062
AMEX,NCU,1996-01-10,0.062
AMEX,NCU,1995-12-13,0.062
AMEX,NCU,1995-11-13,0.062
AMEX,NCU,1995-10-11,0.062
AMEX,NCU,1995-09-13,0.087
AMEX,NYV,2010-01-13,0.064
AMEX,NYV,2009-12-11,0.064
AMEX,NYV,2009-11-10,0.064
AMEX,NYV,2009-10-13,0.064
AMEX,NYV,2009-09-11,0.064
AMEX,NYV,2009-08-12,0.064
AMEX,NYV,2009-07-13,0.064
AMEX,NYV,2009-06-11,0.064
AMEX,NXJ,2010-01-13,0.065
AMEX,NXJ,2009-12-11,0.072
AMEX,NXJ,2009-11-10,0.061
AMEX,NXJ,2009-10-13,0.061
AMEX,NXJ,2009-09-11,0.061
AMEX,NXJ,2009-08-12,0.059
AMEX,NXJ,2009-07-13,0.059
AMEX,NXJ,2009-06-11,0.059
AMEX,NXJ,2009-05-13,0.059
AMEX,NXJ,2009-04-13,0.055
AMEX,NXJ,2009-03-11,0.055
AMEX,NXJ,2009-02-11,0.055
AMEX,NXJ,2009-01-13,0.055
AMEX,NXJ,2008-12-11,0.132
AMEX,NXJ,2008-11-12,0.055
AMEX,NXJ,2008-10-10,0.055
AMEX,NXJ,2008-09-11,0.055
AMEX,NXJ,2008-08-13,0.055
AMEX,NXJ,2008-07-11,0.055
AMEX,NXJ,2008-06-11,0.055
AMEX,NXJ,2008-05-13,0.055
AMEX,NXJ,2008-04-11,0.055
AMEX,NXJ,2008-03-12,0.055
AMEX,NXJ,2008-02-13,0.055
AMEX,NXJ,2008-01-11,0.055
AMEX,NXJ,2007-12-12,0.082
AMEX,NXJ,2007-11-13,0.055
AMEX,NXJ,2007-10-11,0.055
AMEX,NXJ,2007-09-12,0.058
AMEX,NXJ,2007-08-13,0.058
AMEX,NXJ,2007-07-11,0.058
AMEX,NXJ,2007-06-13,0.058
AMEX,NXJ,2007-05-11,0.062
AMEX,NXJ,2007-04-11,0.062
AMEX,NXJ,2007-03-13,0.062
AMEX,NXJ,2007-02-13,0.065
AMEX,NXJ,2007-01-10,0.065
AMEX,NXJ,2006-12-13,0.07
AMEX,NXJ,2006-11-13,0.065
AMEX,NXJ,2006-10-11,0.065
AMEX,NXJ,2006-09-13,0.065
AMEX,NXJ,2006-08-11,0.065
AMEX,NXJ,2006-07-12,0.065
AMEX,NXJ,2006-06-13,0.065
AMEX,NXJ,2006-05-11,0.068
AMEX,NXJ,2006-04-11,0.068
AMEX,NXJ,2006-03-13,0.068
AMEX,NXJ,2006-02-13,0.072
AMEX,NXJ,2006-01-11,0.072
AMEX,NXJ,2005-12-13,0.175
AMEX,NXJ,2005-11-10,0.072
AMEX,NXJ,2005-10-12,0.072
AMEX,NXJ,2005-09-13,0.072
AMEX,NXJ,2005-08-11,0.072
AMEX,NXJ,2005-07-13,0.072
AMEX,NXJ,2005-06-13,0.072
AMEX,NXJ,2005-05-11,0.076
AMEX,NXJ,2005-04-13,0.076
AMEX,NXJ,2005-03-11,0.076
AMEX,NXJ,2005-02-11,0.079
AMEX,NXJ,2005-01-12,0.079
AMEX,NXJ,2004-12-13,0.079
AMEX,NXJ,2004-11-10,0.079
AMEX,NXJ,2004-10-13,0.079
AMEX,NXJ,2004-09-13,0.079
AMEX,NXJ,2004-08-11,0.079
AMEX,NXJ,2004-07-13,0.079
AMEX,NXJ,2004-06-14,0.079
AMEX,NXJ,2004-05-12,0.079
AMEX,NXJ,2004-04-13,0.079
AMEX,NXJ,2004-03-11,0.079
AMEX,NXJ,2004-02-11,0.079
AMEX,NXJ,2004-01-13,0.079
AMEX,NXJ,2003-12-11,0.079
AMEX,NXJ,2003-11-12,0.079
AMEX,NXJ,2003-10-10,0.078
AMEX,NXJ,2003-09-11,0.078
AMEX,NXJ,2003-08-13,0.076
AMEX,NXJ,2003-07-11,0.076
AMEX,NXJ,2003-06-11,0.076
AMEX,NXJ,2003-05-13,0.075
AMEX,NXJ,2003-04-11,0.075
AMEX,NXJ,2003-03-12,0.075
AMEX,NXJ,2003-02-12,0.072
AMEX,NXJ,2003-01-13,0.072
AMEX,NXJ,2002-12-11,0.072
AMEX,NXJ,2002-11-13,0.071
AMEX,NXJ,2002-10-10,0.071
AMEX,NUJ,2010-01-13,0.068
AMEX,NUJ,2009-12-11,0.094
AMEX,NUJ,2009-11-10,0.065
AMEX,NUJ,2009-10-13,0.065
AMEX,NUJ,2009-09-11,0.065
AMEX,NUJ,2009-08-12,0.062
AMEX,NUJ,2009-07-13,0.062
AMEX,NUJ,2009-06-11,0.062
AMEX,NUJ,2009-05-13,0.062
AMEX,NUJ,2009-04-13,0.058
AMEX,NUJ,2009-03-11,0.058
AMEX,NUJ,2009-02-11,0.058
AMEX,NUJ,2009-01-13,0.058
AMEX,NUJ,2008-12-11,0.131
AMEX,NUJ,2008-11-12,0.058
AMEX,NUJ,2008-10-10,0.058
AMEX,NUJ,2008-09-11,0.058
AMEX,NUJ,2008-08-13,0.058
AMEX,NUJ,2008-07-11,0.058
AMEX,NUJ,2008-06-11,0.058
AMEX,NUJ,2008-05-13,0.058
AMEX,NUJ,2008-04-11,0.058
AMEX,NUJ,2008-03-12,0.058
AMEX,NUJ,2008-02-13,0.058
AMEX,NUJ,2008-01-11,0.058
AMEX,NUJ,2007-12-12,0.209
AMEX,NUJ,2007-11-13,0.058
AMEX,NUJ,2007-10-11,0.058
AMEX,NUJ,2007-09-12,0.062
AMEX,NUJ,2007-08-13,0.062
AMEX,NUJ,2007-07-11,0.062
AMEX,NUJ,2007-06-13,0.062
AMEX,NUJ,2007-05-11,0.066
AMEX,NUJ,2007-04-11,0.066
AMEX,NUJ,2007-03-13,0.066
AMEX,NUJ,2007-02-13,0.066
AMEX,NUJ,2007-01-10,0.066
AMEX,NUJ,2006-12-13,0.069
AMEX,NUJ,2006-11-13,0.066
AMEX,NUJ,2006-10-11,0.066
AMEX,NUJ,2006-09-13,0.066
AMEX,NUJ,2006-08-11,0.066
AMEX,NUJ,2006-07-12,0.066
AMEX,NUJ,2006-06-13,0.066
AMEX,NUJ,2006-05-11,0.069
AMEX,NUJ,2006-04-11,0.069
AMEX,NUJ,2006-03-13,0.069
AMEX,NUJ,2006-02-13,0.073
AMEX,NUJ,2006-01-11,0.073
AMEX,NUJ,2005-12-13,0.167
AMEX,NUJ,2005-11-10,0.073
AMEX,NUJ,2005-10-12,0.073
AMEX,NUJ,2005-09-13,0.073
AMEX,NUJ,2005-08-11,0.077
AMEX,NUJ,2005-07-13,0.077
AMEX,NUJ,2005-06-13,0.077
AMEX,NUJ,2005-05-11,0.077
AMEX,NUJ,2005-04-13,0.077
AMEX,NUJ,2005-03-11,0.077
AMEX,NUJ,2005-02-11,0.077
AMEX,NUJ,2005-01-12,0.077
AMEX,NUJ,2004-12-13,0.129
AMEX,NUJ,2004-11-10,0.077
AMEX,NUJ,2004-10-13,0.077
AMEX,NUJ,2004-09-13,0.077
AMEX,NUJ,2004-08-11,0.077
AMEX,NUJ,2004-07-13,0.077
AMEX,NUJ,2004-06-14,0.077
AMEX,NUJ,2004-05-12,0.077
AMEX,NUJ,2004-04-13,0.077
AMEX,NUJ,2004-03-11,0.077
AMEX,NUJ,2004-02-11,0.077
AMEX,NUJ,2004-01-13,0.077
AMEX,NUJ,2003-12-11,0.131
AMEX,NUJ,2003-11-12,0.077
AMEX,NUJ,2003-10-10,0.076
AMEX,NUJ,2003-09-11,0.076
AMEX,NUJ,2003-08-13,0.076
AMEX,NUJ,2003-07-11,0.076
AMEX,NUJ,2003-06-11,0.076
AMEX,NUJ,2003-05-13,0.076
AMEX,NUJ,2003-04-11,0.077
AMEX,NUJ,2003-03-12,0.077
AMEX,NUJ,2003-02-12,0.077
AMEX,NUJ,2003-01-13,0.077
AMEX,NUJ,2002-12-11,0.108
AMEX,NUJ,2002-11-13,0.077
AMEX,NUJ,2002-10-10,0.077
AMEX,NZH,2010-01-13,0.075
AMEX,NZH,2009-12-11,0.075
AMEX,NZH,2009-11-10,0.07
AMEX,NZH,2009-10-13,0.07
AMEX,NZH,2009-09-11,0.07
AMEX,NZH,2009-08-12,0.068
AMEX,NZH,2009-07-13,0.068
AMEX,NZH,2009-06-11,0.068
AMEX,NZH,2009-05-13,0.068
AMEX,NZH,2009-04-13,0.064
AMEX,NZH,2009-03-11,0.064
AMEX,NZH,2009-02-11,0.062
AMEX,NZH,2009-01-13,0.062
AMEX,NZH,2008-12-11,0.062
AMEX,NZH,2008-11-12,0.062
AMEX,NZH,2008-10-10,0.062
AMEX,NZH,2008-09-11,0.062
AMEX,NZH,2008-08-13,0.059
AMEX,NZH,2008-07-11,0.059
AMEX,NZH,2008-06-11,0.059
AMEX,NZH,2008-05-13,0.059
AMEX,NZH,2008-04-11,0.059
AMEX,NZH,2008-03-12,0.059
AMEX,NZH,2008-02-13,0.059
AMEX,NZH,2008-01-11,0.059
AMEX,NZH,2007-12-12,0.059
AMEX,NZH,2007-11-13,0.059
AMEX,NZH,2007-10-11,0.059
AMEX,NZH,2007-09-12,0.059
AMEX,NZH,2007-08-13,0.059
AMEX,NZH,2007-07-11,0.059
AMEX,NZH,2007-06-13,0.059
AMEX,NZH,2007-05-11,0.063
AMEX,NZH,2007-04-11,0.063
AMEX,NZH,2007-03-13,0.063
AMEX,NZH,2007-02-13,0.066
AMEX,NZH,2007-01-10,0.066
AMEX,NZH,2006-12-13,0.066
AMEX,NZH,2006-11-13,0.066
AMEX,NZH,2006-10-11,0.066
AMEX,NZH,2006-09-13,0.066
AMEX,NZH,2006-08-11,0.066
AMEX,NZH,2006-07-12,0.066
AMEX,NZH,2006-06-13,0.066
AMEX,NZH,2006-05-11,0.068
AMEX,NZH,2006-04-11,0.068
AMEX,NZH,2006-03-13,0.068
AMEX,NZH,2006-02-13,0.072
AMEX,NZH,2006-01-11,0.072
AMEX,NZH,2005-12-13,0.072
AMEX,NZH,2005-11-10,0.072
AMEX,NZH,2005-10-12,0.072
AMEX,NZH,2005-09-13,0.072
AMEX,NZH,2005-08-11,0.072
AMEX,NZH,2005-07-13,0.072
AMEX,NZH,2005-06-13,0.072
AMEX,NZH,2005-05-11,0.072
AMEX,NZH,2005-04-13,0.072
AMEX,NZH,2005-03-11,0.072
AMEX,NZH,2005-02-11,0.072
AMEX,NZH,2005-01-12,0.072
AMEX,NZH,2004-12-13,0.072
AMEX,NZH,2004-11-10,0.072
AMEX,NZH,2004-10-13,0.072
AMEX,NZH,2004-09-13,0.072
AMEX,NZH,2004-08-11,0.072
AMEX,NZH,2004-07-13,0.072
AMEX,NZH,2004-06-14,0.072
AMEX,NZH,2004-05-12,0.072
AMEX,NZH,2004-04-13,0.072
AMEX,NZH,2004-03-11,0.072
AMEX,NZH,2004-02-11,0.072
AMEX,NZH,2004-01-13,0.072
AMEX,NZH,2003-12-11,0.072
AMEX,NZH,2003-11-12,0.072
AMEX,NZH,2003-10-10,0.072
AMEX,NZH,2003-09-11,0.072
AMEX,NZH,2003-08-13,0.072
AMEX,NZH,2003-07-11,0.072
AMEX,NZH,2003-06-11,0.072
AMEX,NZH,2003-05-13,0.072
AMEX,NZH,2003-04-11,0.072
AMEX,NZH,2003-03-12,0.072
AMEX,NZH,2003-02-12,0.072
AMEX,NZH,2003-01-13,0.072
AMEX,NZH,2002-12-11,0.072
AMEX,NZH,2002-11-13,0.072
AMEX,NZH,2002-10-10,0.072
AMEX,NZH,2002-09-11,0.072
AMEX,NZH,2002-08-13,0.072
AMEX,NZH,2002-07-11,0.072
AMEX,NZH,2002-06-12,0.072
AMEX,NZH,2002-05-13,0.073
AMEX,NZH,2002-04-11,0.072
AMEX,NZH,2002-03-13,0.072
AMEX,NZH,2002-02-13,0.072
AMEX,NZH,2002-01-11,0.072
AMEX,NZH,2001-12-12,0.072
AMEX,NZH,2001-11-15,0.072
AMEX,NRO,2010-01-13,0.02
AMEX,NRO,2009-12-11,0.02
AMEX,NRO,2009-11-12,0.02
AMEX,NRO,2009-10-13,0.02
AMEX,NRO,2009-09-11,0.02
AMEX,NRO,2009-08-13,0.02
AMEX,NRO,2009-07-13,0.02
AMEX,NRO,2009-06-11,0.02
AMEX,NRO,2009-05-13,0.038
AMEX,NRO,2009-04-13,0.038
AMEX,NRO,2009-03-12,0.038
AMEX,NRO,2009-02-12,0.038
AMEX,NRO,2009-01-12,0.038
AMEX,NRO,2008-12-11,0.153
AMEX,NRO,2008-11-13,0.153
AMEX,NRO,2008-10-10,0.153
AMEX,NRO,2008-09-11,0.153
AMEX,NRO,2008-08-13,0.153
AMEX,NRO,2008-07-11,0.153
AMEX,NRO,2008-06-12,0.153
AMEX,NRO,2008-05-13,0.153
AMEX,NRO,2008-04-11,0.153
AMEX,NRO,2008-03-13,0.153
AMEX,NRO,2008-02-13,0.153
AMEX,NRO,2008-01-11,0.153
AMEX,NRO,2007-12-13,1.448
AMEX,NRO,2007-11-13,0.153
AMEX,NRO,2007-10-11,0.153
AMEX,NRO,2007-09-13,0.153
AMEX,NRO,2007-08-13,0.153
AMEX,NRO,2007-07-12,0.153
AMEX,NRO,2007-06-13,0.153
AMEX,NRO,2007-05-11,0.153
AMEX,NRO,2007-04-12,0.1
AMEX,NRO,2007-03-13,0.1
AMEX,NRO,2007-02-13,0.1
AMEX,NRO,2007-01-11,0.1
AMEX,NRO,2006-12-13,0.897
AMEX,NRO,2006-11-13,0.1
AMEX,NRO,2006-10-12,0.1
AMEX,NRO,2006-09-13,0.1
AMEX,NRO,2006-08-11,0.1
AMEX,NRO,2006-07-13,0.1
AMEX,NRO,2006-06-13,0.1
AMEX,NRO,2006-05-11,0.1
AMEX,NRO,2006-04-12,0.1
AMEX,NRO,2006-03-13,0.1
AMEX,NRO,2006-02-13,0.1
AMEX,NRO,2006-01-12,0.1
AMEX,NRO,2005-12-22,0.274
AMEX,NRO,2005-12-13,0.1
AMEX,NRO,2005-11-09,0.1
AMEX,NRO,2005-10-12,0.1
AMEX,NRO,2005-09-13,0.1
AMEX,NRO,2005-08-11,0.1
AMEX,NRO,2005-07-12,0.1
AMEX,NRO,2005-06-09,0.1
AMEX,NRO,2005-05-11,0.1
AMEX,NRO,2005-04-12,0.1
AMEX,NRO,2005-03-10,0.1
